Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 26,Unnamed: 24
noczbwq,P,08/28/2016 15:00,1.0,1.0,,30.4,<0> ,44.79,<0> ,28.8,<0> ,113.6,<0> ,7.3,<0> ,0.49,<0> ,0.44,<3> ,7.9,<0> ,46.0,<0> ,,,,
noczbwq,P,08/28/2016 15:15,1.0,1.0,,30.4,<0> ,44.7,<0> ,28.7,<0> ,112.1,<0> ,7.2,<0> ,0.64,<0> ,0.59,<3> ,7.9,<0> ,34.0,<0> ,,,,
noczbwq,P,08/28/2016 15:30,1.0,1.0,,30.4,<0> ,44.87,<0> ,28.9,<0> ,113.8,<0> ,7.3,<0> ,0.8,<0> ,0.75,<3> ,8.0,<0> ,28.0,<0> ,,,,
noczbwq,P,08/28/2016 15:45,1.0,1.0,,30.4,<0> ,44.8,<0> ,28.8,<0> ,114.9,<0> ,7.4,<0> ,0.93,<0> ,0.88,<3> ,8.0,<0> ,30.0,<0> ,,,,
noczbwq,P,08/29/2016 14:00,1.0,1.0,,35.0,<0> ,43.14,<0> ,27.5,<0> ,87.2,<0> ,5.2,<0> ,0.03,<-3> [SOW],,<-3> [GCR],7.8,<0> ,62.0,<0> ,,,,
noczbwq,P,08/29/2016 14:15,1.0,1.0,,34.9,<0> ,42.85,<0> ,27.3,<0> ,93.7,<0> ,5.6,<0> ,0.03,<0> ,0.0,<3> ,7.9,<0> ,86.0,<0> ,,,,
noczbwq,P,08/29/2016 14:30,1.0,1.0,,34.8,<0> ,43.1,<0> ,27.5,<0> ,119.2,<0> ,7.2,<0> ,0.06,<0> ,0.03,<3> ,8.0,<0> ,67.0,<0> ,,,,
noczbwq,P,08/29/2016 14:45,1.0,1.0,,33.6,<0> ,43.93,<0> ,28.1,<0> ,143.7,<0> ,8.8,<0> ,0.11,<0> ,0.08,<3> ,8.0,<0> ,64.0,<0> ,,,,
noczbwq,P,08/29/2016 15:00,1.0,1.0,,34.3,<0> ,43.48,<0> ,27.7,<0> ,143.0,<0> ,8.7,<0> ,0.17,<0> ,0.14,<3> ,7.9,<0> ,52.0,<0> ,,,,
noczbwq,P,08/29/2016 15:15,1.0,1.0,,33.5,<0> ,44.16,<0> ,28.2,<0> ,139.2,<0> ,8.5,<0> ,0.26,<0> ,0.23,<3> ,7.9,<0> ,39.0,<0> ,,,,
noczbwq,P,08/29/2016 15:30,1.0,1.0,,32.9,<0> ,44.78,<0> ,28.7,<0> ,141.5,<0> ,8.7,<0> ,0.37,<0> ,0.34,<3> ,7.9,<0> ,31.0,<0> ,,,,
noczbwq,P,08/29/2016 15:45,1.0,1.0,,32.3,<0> ,44.62,<0> ,28.6,<0> ,139.0,<0> ,8.7,<0> ,0.5,<0> ,0.47,<3> ,7.9,<0> ,31.0,<0> ,,,,
noczbwq,P,08/30/2016 14:00,1.0,1.0,,32.7,<0> ,44.4,<0> ,28.4,<0> ,84.0,<0> ,5.2,<0> ,0.03,<0> ,0.01,<3> ,7.6,<0> ,42.0,<0> ,,,,
noczbwq,P,08/30/2016 14:15,1.0,1.0,,33.0,<0> ,43.71,<0> ,27.9,<0> ,105.5,<0> ,6.5,<0> ,0.02,<0> ,0.0,<3> ,7.8,<0> ,48.0,<0> ,,,,
noczbwq,P,08/30/2016 14:30,1.0,1.0,,33.3,<0> ,43.39,<0> ,27.7,<0> ,98.0,<0> ,6.0,<0> ,0.01,<-3> [SOW],,<-3> [GCR],7.8,<0> ,50.0,<0> ,,,,
noczbwq,P,08/30/2016 14:45,1.0,1.0,,33.2,<0> ,43.28,<0> ,27.6,<0> ,99.6,<0> ,6.1,<0> ,0.01,<-3> [SOW],,<-3> [GCR],7.8,<0> ,49.0,<0> ,,,,
noczbwq,P,08/30/2016 15:00,1.0,1.0,,33.0,<0> ,43.4,<0> ,27.7,<0> ,106.5,<0> ,6.6,<0> ,0.02,<0> ,0.0,<3> ,7.8,<0> ,56.0,<0> ,,,,
noczbwq,P,08/30/2016 15:15,1.0,1.0,,32.7,<0> ,43.56,<0> ,27.8,<0> ,129.5,<0> ,8.1,<0> ,0.05,<0> ,0.03,<3> ,7.9,<0> ,50.0,<0> ,,,,
noczbwq,P,08/30/2016 15:30,1.0,1.0,,31.5,<0> ,43.97,<0> ,28.2,<0> ,140.0,<0> ,8.9,<0> ,0.09,<0> ,0.07,<3> ,7.8,<0> ,34.0,<0> ,,,,
noczbwq,P,08/30/2016 15:45,1.0,1.0,,32.2,<0> ,44.12,<0> ,28.3,<0> ,125.8,<0> ,7.9,<0> ,0.15,<0> ,0.14,<3> ,7.7,<0> ,39.0,<0> ,,,,
noczbwq,P,08/31/2016 14:00,1.0,1.0,,28.1,<0> ,43.58,<0> ,28.0,<0> ,54.6,<0> ,3.7,<0> ,0.1,<0> ,0.1,<3> ,7.3,<0> ,20.0,<0> ,,,,
noczbwq,P,08/31/2016 14:15,1.0,1.0,,28.0,<0> ,43.37,<0> ,27.9,<0> ,54.8,<0> ,3.7,<0> ,0.07,<0> ,0.07,<3> ,7.3,<0> ,25.0,<0> ,,,,
noczbwq,P,08/31/2016 14:30,1.0,1.0,,28.0,<0> ,43.28,<0> ,27.8,<0> ,53.2,<0> ,3.6,<0> ,0.05,<0> ,0.05,<3> ,7.3,<0> ,48.0,<0> ,,,,
noczbwq,P,08/31/2016 14:45,1.0,1.0,,28.1,<0> ,43.34,<0> ,27.8,<0> ,58.0,<0> ,3.9,<0> ,0.03,<0> ,0.03,<3> ,7.4,<0> ,29.0,<0> ,,,,
noczbwq,P,08/31/2016 15:00,1.0,1.0,,28.1,<0> ,42.97,<0> ,27.6,<0> ,60.9,<0> ,4.1,<0> ,0.01,<0> ,0.01,<3> ,7.4,<0> ,25.0,<0> ,,,,
noczbwq,P,08/31/2016 15:15,1.0,1.0,,28.2,<0> ,42.79,<0> ,27.4,<0> ,62.3,<0> ,4.2,<0> ,0.0,<-3> [SOW],,<-3> [GCR],7.4,<0> ,29.0,<0> ,,,,
noczbwq,P,08/31/2016 15:30,1.0,1.0,,28.4,<0> ,42.86,<0> ,27.5,<0> ,61.7,<0> ,4.1,<0> ,-0.01,<-3> [SOW],,<-3> [GCR],7.4,<0> ,36.0,<0> ,,,,
noczbwq,P,08/31/2016 15:45,1.0,1.0,,28.7,<0> ,42.74,<0> ,27.4,<0> ,76.2,<0> ,5.1,<0> ,0.01,<0> ,0.01,<3> ,7.5,<0> ,48.0,<0> ,,,,
noczbwq,P,09/01/2016 14:00,1.0,1.0,,30.8,<0> ,43.46,<0> ,27.8,<0> ,72.1,<0> ,4.6,<0> ,0.19,<0> ,0.22,<3> ,7.4,<0> ,97.0,<0> ,,,,
noczbwq,P,09/01/2016 14:15,1.0,1.0,,30.9,<0> ,43.39,<0> ,27.8,<0> ,76.4,<0> ,4.9,<0> ,0.16,<0> ,0.19,<3> ,7.4,<0> ,99.0,<0> ,,,,
noczbwq,P,09/01/2016 14:30,1.0,1.0,,31.3,<0> ,43.64,<0> ,28.0,<0> ,72.1,<0> ,4.6,<0> ,0.14,<0> ,0.17,<3> ,7.4,<0> ,114.0,<0> ,,,,
noczbwq,P,09/01/2016 14:45,1.0,1.0,,31.3,<0> ,43.78,<0> ,28.1,<0> ,69.9,<0> ,4.4,<0> ,0.11,<0> ,0.14,<3> ,7.4,<0> ,126.0,<0> ,,,,
noczbwq,P,09/01/2016 15:00,1.0,1.0,,31.1,<0> ,43.7,<0> ,28.0,<0> ,84.8,<0> ,5.4,<0> ,0.09,<0> ,0.12,<3> ,7.4,<0> ,142.0,<0> ,,,,
noczbwq,P,09/01/2016 15:15,1.0,1.0,,31.0,<0> ,43.67,<0> ,28.0,<0> ,89.8,<0> ,5.7,<0> ,0.07,<0> ,0.1,<3> ,7.5,<0> ,157.0,<0> ,,,,
noczbwq,P,09/01/2016 15:30,1.0,1.0,,31.0,<0> ,43.69,<0> ,28.0,<0> ,90.7,<0> ,5.8,<0> ,0.05,<0> ,0.08,<3> ,7.5,<0> ,247.0,<0> ,,,,
noczbwq,P,09/01/2016 15:45,1.0,1.0,,31.2,<0> ,43.92,<0> ,28.2,<0> ,87.0,<0> ,5.5,<0> ,0.04,<0> ,0.07,<3> ,7.5,<0> ,231.0,<0> ,,,,
noczbwq,P,09/02/2016 14:00,1.0,1.0,,26.0,<0> ,36.55,<0> ,23.1,<0> ,81.2,<0> ,5.8,<0> ,0.18,<0> ,0.21,<3> ,7.6,<0> ,255.0,<0> ,,,,
noczbwq,P,09/02/2016 14:15,1.0,1.0,,25.8,<0> ,35.66,<0> ,22.5,<0> ,82.5,<0> ,5.9,<0> ,0.15,<0> ,0.18,<3> ,7.6,<0> ,240.0,<0> ,,,,
noczbwq,P,09/02/2016 14:30,1.0,1.0,,25.4,<0> ,33.68,<0> ,21.1,<0> ,80.2,<0> ,5.8,<0> ,0.12,<0> ,0.15,<3> ,7.6,<0> ,277.0,<0> ,,,,
noczbwq,P,09/02/2016 14:45,1.0,1.0,,25.5,<0> ,35.45,<0> ,22.3,<0> ,85.2,<0> ,6.2,<0> ,0.09,<0> ,0.13,<3> ,7.6,<0> ,127.0,<0> ,,,,
noczbwq,P,09/02/2016 15:00,1.0,1.0,,24.5,<0> ,23.14,<0> ,14.0,<0> ,87.5,<0> ,6.7,<0> ,0.05,<0> ,0.09,<3> ,7.6,<0> ,185.0,<0> ,,,,
noczbwq,P,09/02/2016 15:15,1.0,1.0,,24.1,<0> ,15.12,<0> ,8.8,<0> ,91.7,<0> ,7.3,<0> ,0.06,<0> ,0.11,<3> ,7.7,<0> ,376.0,<0> ,,,,
noczbwq,P,09/02/2016 15:30,1.0,1.0,,24.4,<0> ,19.78,<0> ,11.8,<0> ,89.3,<0> ,7.0,<0> ,0.06,<0> ,0.11,<3> ,7.7,<0> ,153.0,<0> ,,,,
noczbwq,P,09/02/2016 15:45,1.0,1.0,,23.8,<0> ,7.11,<-3> [SOW] (CLT),3.9,<-3> [SOW] (CLT),81.8,<0> ,6.8,<-3> [SOW] (CLT),0.01,<-3> [SOW] (CLT),,<-3> [GCR],7.7,<0> ,239.0,<0> ,,,,
noczbwq,P,09/03/2016 14:00,1.0,1.0,,25.7,<0> ,33.79,<0> ,21.2,<0> ,97.2,<0> ,7.0,<0> ,0.32,<0> ,0.3,<3> ,7.7,<0> ,47.0,<0> ,,,,
noczbwq,P,09/03/2016 14:15,1.0,1.0,,25.9,<0> ,35.33,<0> ,22.2,<0> ,93.9,<0> ,6.7,<0> ,0.28,<0> ,0.26,<3> ,7.6,<0> ,61.0,<0> ,,,,
noczbwq,P,09/03/2016 14:30,1.0,1.0,,25.8,<0> ,35.94,<0> ,22.7,<0> ,90.4,<0> ,6.5,<0> ,0.25,<0> ,0.23,<3> ,7.6,<0> ,75.0,<0> ,,,,
noczbwq,P,09/03/2016 14:45,1.0,1.0,,26.4,<0> ,33.66,<0> ,21.1,<0> ,97.8,<0> ,7.0,<0> ,0.22,<0> ,0.2,<3> ,7.7,<0> ,60.0,<0> ,,,,
noczbwq,P,09/03/2016 15:00,1.0,1.0,,26.2,<0> ,34.68,<0> ,21.8,<0> ,81.9,<0> ,5.9,<0> ,0.19,<0> ,0.17,<3> ,7.5,<0> ,60.0,<0> ,,,,
noczbwq,P,09/03/2016 15:15,1.0,1.0,,26.7,<0> ,33.12,<0> ,20.7,<0> ,95.1,<0> ,6.8,<0> ,0.16,<0> ,0.14,<3> ,7.6,<0> ,45.0,<0> ,,,,
noczbwq,P,09/03/2016 15:30,1.0,1.0,,26.4,<0> ,33.19,<0> ,20.7,<0> ,110.9,<0> ,8.0,<0> ,0.13,<0> ,0.11,<3> ,7.7,<0> ,33.0,<0> ,,,,
noczbwq,P,09/03/2016 15:45,1.0,1.0,,26.3,<0> ,33.99,<0> ,21.3,<0> ,108.6,<0> ,7.8,<0> ,0.11,<0> ,0.09,<3> ,7.7,<0> ,40.0,<0> ,,,,
noczbwq,P,09/04/2016 14:00,1.0,1.0,,27.5,<0> ,36.89,<0> ,23.3,<0> ,97.2,<0> ,6.7,<0> ,0.6,<0> ,0.53,<3> ,7.7,<0> ,16.0,<0> ,,,,
noczbwq,P,09/04/2016 14:15,1.0,1.0,,27.8,<0> ,37.1,<0> ,23.4,<0> ,95.3,<0> ,6.6,<0> ,0.55,<0> ,0.49,<3> ,7.6,<0> ,17.0,<0> ,,,,
noczbwq,P,09/04/2016 14:30,1.0,1.0,,28.1,<0> ,37.08,<0> ,23.4,<0> ,95.4,<0> ,6.6,<0> ,0.5,<0> ,0.44,<3> ,7.6,<0> ,19.0,<0> ,,,,
noczbwq,P,09/04/2016 14:45,1.0,1.0,,28.4,<0> ,36.84,<0> ,23.2,<0> ,92.8,<0> ,6.4,<0> ,0.46,<0> ,0.4,<3> ,7.6,<0> ,18.0,<0> ,,,,
noczbwq,P,09/04/2016 15:00,1.0,1.0,,28.2,<0> ,36.28,<0> ,22.8,<0> ,91.2,<0> ,6.3,<0> ,0.42,<0> ,0.36,<3> ,7.6,<0> ,22.0,<0> ,,,,
noczbwq,P,09/04/2016 15:15,1.0,1.0,,28.4,<0> ,36.21,<0> ,22.8,<0> ,94.8,<0> ,6.5,<0> ,0.38,<0> ,0.32,<3> ,7.6,<0> ,24.0,<0> ,,,,
noczbwq,P,09/04/2016 15:30,1.0,1.0,,28.8,<0> ,36.35,<0> ,22.9,<0> ,92.8,<0> ,6.3,<0> ,0.35,<0> ,0.29,<3> ,7.6,<0> ,27.0,<0> ,,,,
noczbwq,P,09/04/2016 15:45,1.0,1.0,,28.6,<0> ,35.77,<0> ,22.5,<0> ,97.6,<0> ,6.7,<0> ,0.31,<0> ,0.25,<3> ,7.6,<0> ,34.0,<0> ,,,,
noczbwq,P,09/05/2016 14:00,1.0,1.0,,26.4,<0> ,35.26,<0> ,22.2,<0> ,111.1,<0> ,7.9,<0> ,0.78,<0> ,0.71,<3> ,7.8,<0> ,10.0,<0> ,,,,
noczbwq,P,09/05/2016 14:15,1.0,1.0,,26.9,<0> ,35.47,<0> ,22.3,<0> ,111.3,<0> ,7.8,<0> ,0.73,<0> ,0.66,<3> ,7.8,<0> ,10.0,<0> ,,,,
noczbwq,P,09/05/2016 14:30,1.0,1.0,,27.2,<0> ,35.46,<0> ,22.3,<0> ,112.4,<0> ,7.9,<0> ,0.68,<0> ,0.61,<3> ,7.8,<0> ,11.0,<0> ,,,,
noczbwq,P,09/05/2016 14:45,1.0,1.0,,27.1,<0> ,35.44,<0> ,22.3,<0> ,117.9,<0> ,8.3,<0> ,0.63,<0> ,0.56,<3> ,7.8,<0> ,12.0,<0> ,,,,
noczbwq,P,09/05/2016 15:00,1.0,1.0,,27.4,<0> ,35.58,<0> ,22.4,<0> ,120.4,<0> ,8.4,<0> ,0.59,<0> ,0.52,<3> ,7.8,<0> ,14.0,<0> ,,,,
noczbwq,P,09/05/2016 15:15,1.0,1.0,,27.7,<0> ,35.55,<0> ,22.3,<0> ,118.5,<0> ,8.2,<0> ,0.54,<0> ,0.47,<3> ,7.8,<0> ,16.0,<0> ,,,,
noczbwq,P,09/05/2016 15:30,1.0,1.0,,27.7,<0> ,35.62,<0> ,22.4,<0> ,120.3,<0> ,8.4,<0> ,0.5,<0> ,0.43,<3> ,7.8,<0> ,17.0,<0> ,,,,
noczbwq,P,09/05/2016 15:45,1.0,1.0,,27.9,<0> ,35.37,<0> ,22.2,<0> ,112.4,<0> ,7.8,<0> ,0.45,<0> ,0.38,<3> ,7.7,<0> ,20.0,<0> ,,,,
noczbwq,P,09/06/2016 14:00,1.0,1.0,,27.5,<0> ,27.64,<0> ,16.9,<0> ,124.0,<0> ,8.9,<0> ,0.9,<0> ,0.84,<3> ,8.0,<0> ,31.0,<0> ,,,,
noczbwq,P,09/06/2016 14:15,1.0,1.0,,27.5,<0> ,27.81,<0> ,17.1,<0> ,120.2,<0> ,8.6,<0> ,0.85,<0> ,0.79,<3> ,7.9,<0> ,77.0,<0> ,,,,
noczbwq,P,09/06/2016 14:30,1.0,1.0,,27.5,<0> ,28.0,<0> ,17.2,<0> ,106.8,<0> ,7.7,<0> ,0.8,<0> ,0.74,<3> ,7.8,<0> ,77.0,<0> ,,,,
noczbwq,P,09/06/2016 14:45,1.0,1.0,,27.7,<0> ,27.99,<0> ,17.2,<0> ,114.3,<0> ,8.2,<0> ,0.76,<0> ,0.7,<3> ,7.8,<0> ,101.0,<0> ,,,,
noczbwq,P,09/06/2016 15:00,1.0,1.0,,27.8,<0> ,28.01,<0> ,17.2,<0> ,123.8,<0> ,8.8,<0> ,0.71,<0> ,0.65,<3> ,7.9,<0> ,69.0,<0> ,,,,
noczbwq,P,09/06/2016 15:15,1.0,1.0,,27.9,<0> ,28.06,<0> ,17.2,<0> ,121.1,<0> ,8.6,<0> ,0.67,<0> ,0.61,<3> ,7.9,<0> ,131.0,<0> ,,,,
noczbwq,P,09/06/2016 15:30,1.0,1.0,,28.4,<0> ,27.98,<0> ,17.1,<0> ,103.9,<0> ,7.3,<0> ,0.62,<0> ,0.57,<3> ,7.7,<0> ,155.0,<0> ,,,,
noczbwq,P,09/06/2016 15:45,1.0,1.0,,28.6,<0> ,28.05,<0> ,17.2,<0> ,105.0,<0> ,7.4,<0> ,0.58,<0> ,0.53,<3> ,7.7,<0> ,215.0,<0> ,,,,
noczbwq,P,09/07/2016 14:00,1.0,1.0,,27.9,<0> ,25.18,<0> ,15.3,<0> ,162.1,<0> ,11.7,<0> ,0.99,<0> ,0.93,<3> ,8.3,<0> ,39.0,<0> ,,,,
noczbwq,P,09/07/2016 14:15,1.0,1.0,,27.9,<0> ,25.1,<0> ,15.2,<0> ,162.1,<0> ,11.7,<0> ,0.93,<0> ,0.88,<3> ,8.3,<0> ,70.0,<0> ,,,,
noczbwq,P,09/07/2016 14:30,1.0,1.0,,28.0,<0> ,25.13,<0> ,15.2,<0> ,160.3,<0> ,11.5,<0> ,0.89,<0> ,0.84,<3> ,8.3,<0> ,72.0,<0> ,,,,
noczbwq,P,09/07/2016 14:45,1.0,1.0,,28.1,<0> ,25.07,<0> ,15.2,<0> ,146.3,<0> ,10.5,<0> ,0.84,<0> ,0.79,<3> ,8.2,<0> ,87.0,<0> ,,,,
noczbwq,P,09/07/2016 15:00,1.0,1.0,,28.3,<0> ,25.13,<0> ,15.2,<0> ,140.4,<0> ,10.1,<0> ,0.8,<0> ,0.75,<3> ,8.2,<0> ,73.0,<0> ,,,,
noczbwq,P,09/07/2016 15:15,1.0,1.0,,28.3,<0> ,25.28,<0> ,15.3,<0> ,152.6,<0> ,10.9,<0> ,0.75,<0> ,0.7,<3> ,8.3,<0> ,71.0,<0> ,,,,
noczbwq,P,09/07/2016 15:30,1.0,1.0,,28.5,<0> ,25.28,<0> ,15.3,<0> ,152.2,<0> ,10.9,<0> ,0.71,<0> ,0.66,<3> ,8.3,<0> ,100.0,<0> ,,,,
noczbwq,P,09/07/2016 15:45,1.0,1.0,,28.7,<0> ,25.15,<0> ,15.2,<0> ,139.8,<0> ,9.9,<0> ,0.66,<0> ,0.61,<3> ,8.2,<0> ,197.0,<0> ,,,,
noczbwq,P,09/08/2016 14:00,1.0,1.0,,28.6,<0> ,23.96,<0> ,14.5,<0> ,169.8,<0> ,12.1,<0> ,1.03,<0> ,1.0,<3> ,8.4,<0> ,38.0,<0> ,,,,
noczbwq,P,09/08/2016 14:15,1.0,1.0,,28.8,<0> ,23.92,<0> ,14.4,<0> ,177.9,<0> ,12.7,<0> ,0.99,<0> ,0.97,<3> ,8.5,<0> ,26.0,<0> ,,,,
noczbwq,P,09/08/2016 14:30,1.0,1.0,,28.9,<0> ,23.97,<0> ,14.5,<0> ,169.8,<0> ,12.1,<0> ,0.95,<0> ,0.93,<3> ,8.5,<0> ,33.0,<0> ,,,,
noczbwq,P,09/08/2016 14:45,1.0,1.0,,29.0,<0> ,24.15,<0> ,14.6,<0> ,169.1,<0> ,12.0,<0> ,0.9,<0> ,0.88,<3> ,8.5,<0> ,29.0,<0> ,,,,
noczbwq,P,09/08/2016 15:00,1.0,1.0,,29.2,<0> ,24.18,<0> ,14.6,<0> ,183.6,<0> ,13.0,<0> ,0.85,<0> ,0.83,<3> ,8.6,<0> ,27.0,<0> ,,,,
noczbwq,P,09/08/2016 15:15,1.0,1.0,,29.3,<0> ,24.29,<0> ,14.7,<0> ,181.1,<0> ,12.8,<0> ,0.81,<0> ,0.79,<3> ,8.6,<0> ,82.0,<0> ,,,,
noczbwq,P,09/08/2016 15:30,1.0,1.0,,29.3,<0> ,24.23,<0> ,14.6,<0> ,184.7,<0> ,13.0,<0> ,0.76,<0> ,0.74,<3> ,8.6,<0> ,51.0,<0> ,,,,
noczbwq,P,09/08/2016 15:45,1.0,1.0,,29.3,<0> ,24.04,<0> ,14.5,<0> ,174.4,<0> ,12.3,<0> ,0.71,<0> ,0.69,<3> ,8.5,<0> ,65.0,<0> ,,,,
noczbwq,P,09/09/2016 14:00,1.0,1.0,,28.8,<0> ,21.83,<0> ,13.1,<0> ,163.8,<0> ,11.8,<0> ,1.06,<0> ,1.03,<3> ,8.5,<0> ,42.0,<0> ,,,,
noczbwq,P,09/09/2016 14:15,1.0,1.0,,29.2,<0> ,21.44,<0> ,12.8,<0> ,168.2,<0> ,12.0,<0> ,1.05,<0> ,1.02,<3> ,8.5,<0> ,32.0,<0> ,,,,
noczbwq,P,09/09/2016 14:30,1.0,1.0,,29.7,<0> ,21.12,<0> ,12.6,<0> ,172.3,<0> ,12.2,<0> ,1.06,<0> ,1.03,<3> ,8.6,<0> ,104.0,<0> ,,,,
noczbwq,P,09/09/2016 14:45,1.0,1.0,,28.9,<0> ,22.23,<0> ,13.3,<0> ,163.0,<0> ,11.7,<0> ,1.02,<0> ,0.99,<3> ,8.4,<0> ,31.0,<0> ,,,,
noczbwq,P,09/09/2016 15:00,1.0,1.0,,29.3,<0> ,21.7,<0> ,13.0,<0> ,176.9,<0> ,12.6,<0> ,0.98,<0> ,0.95,<3> ,8.6,<0> ,21.0,<0> ,,,,
noczbwq,P,09/09/2016 15:15,1.0,1.0,,29.4,<0> ,21.73,<0> ,13.0,<0> ,181.9,<0> ,12.9,<0> ,0.94,<0> ,0.92,<3> ,8.6,<0> ,20.0,<0> ,,,,
noczbwq,P,09/09/2016 15:30,1.0,1.0,,29.6,<0> ,21.69,<0> ,13.0,<0> ,186.8,<0> ,13.2,<0> ,0.89,<0> ,0.86,<3> ,8.6,<0> ,26.0,<0> ,,,,
noczbwq,P,09/09/2016 15:45,1.0,1.0,,29.6,<0> ,21.77,<0> ,13.0,<0> ,186.1,<0> ,13.2,<0> ,0.85,<0> ,0.82,<3> ,8.6,<0> ,28.0,<0> ,,,,
noczbwq,P,09/10/2016 14:00,1.0,1.0,,30.0,<0> ,20.68,<0> ,12.3,<0> ,122.3,<0> ,8.7,<0> ,1.0,<0> ,0.95,<3> ,8.3,<0> ,34.0,<0> ,,,,
noczbwq,P,09/10/2016 14:15,1.0,1.0,,30.0,<0> ,20.29,<0> ,12.0,<0> ,126.4,<0> ,8.9,<0> ,1.04,<0> ,1.0,<3> ,8.3,<0> ,26.0,<0> ,,,,
noczbwq,P,09/10/2016 14:30,1.0,1.0,,30.0,<0> ,20.11,<0> ,11.9,<0> ,124.2,<0> ,8.8,<0> ,1.08,<0> ,1.04,<3> ,8.2,<0> ,29.0,<0> ,,,,
noczbwq,P,09/10/2016 14:45,1.0,1.0,,30.1,<0> ,20.14,<0> ,11.9,<0> ,115.6,<0> ,8.2,<0> ,1.08,<0> ,1.04,<3> ,8.2,<0> ,28.0,<0> ,,,,
noczbwq,P,09/10/2016 15:00,1.0,1.0,,30.2,<0> ,20.25,<0> ,12.0,<0> ,122.8,<0> ,8.7,<0> ,1.09,<0> ,1.05,<3> ,8.3,<0> ,28.0,<0> ,,,,
noczbwq,P,09/10/2016 15:15,1.0,1.0,,30.1,<0> ,20.26,<0> ,12.0,<0> ,129.2,<0> ,9.1,<0> ,1.08,<0> ,1.04,<3> ,8.3,<0> ,25.0,<0> ,,,,
noczbwq,P,09/10/2016 15:30,1.0,1.0,,30.2,<0> ,20.39,<0> ,12.1,<0> ,128.9,<0> ,9.1,<0> ,1.06,<0> ,1.02,<3> ,8.3,<0> ,25.0,<0> ,,,,
noczbwq,P,09/10/2016 15:45,1.0,1.0,,30.2,<0> ,20.56,<0> ,12.2,<0> ,128.2,<0> ,9.0,<0> ,1.02,<0> ,0.98,<3> ,8.3,<0> ,26.0,<0> ,,,,
noczbwq,P,09/11/2016 14:00,1.0,1.0,,30.6,<0> ,19.16,<0> ,11.3,<0> ,138.3,<0> ,9.7,<0> ,0.67,<0> ,0.63,<3> ,8.3,<0> ,109.0,<0> ,,,,
noczbwq,P,09/11/2016 14:15,1.0,1.0,,30.3,<0> ,20.07,<0> ,11.9,<0> ,127.3,<0> ,9.0,<0> ,0.77,<0> ,0.73,<3> ,8.2,<0> ,133.0,<0> ,,,,
noczbwq,P,09/11/2016 14:30,1.0,1.0,,30.3,<0> ,20.31,<0> ,12.0,<0> ,130.5,<0> ,9.2,<0> ,0.84,<0> ,0.8,<3> ,8.2,<0> ,119.0,<0> ,,,,
noczbwq,P,09/11/2016 14:45,1.0,1.0,,30.3,<0> ,21.01,<0> ,12.5,<0> ,129.1,<0> ,9.1,<0> ,0.9,<0> ,0.87,<3> ,8.1,<0> ,79.0,<0> ,,,,
noczbwq,P,09/11/2016 15:00,1.0,1.0,,30.2,<0> ,21.57,<0> ,12.9,<0> ,123.9,<0> ,8.7,<0> ,0.94,<0> ,0.91,<3> ,8.1,<0> ,89.0,<0> ,,,,
noczbwq,P,09/11/2016 15:15,1.0,1.0,,30.1,<0> ,21.69,<0> ,12.9,<0> ,133.7,<0> ,9.4,<0> ,0.97,<0> ,0.94,<3> ,8.1,<0> ,100.0,<0> ,,,,
noczbwq,P,09/11/2016 15:30,1.0,1.0,,30.2,<0> ,21.59,<0> ,12.9,<0> ,134.2,<0> ,9.4,<0> ,0.99,<0> ,0.96,<3> ,8.2,<0> ,140.0,<0> ,,,,
noczbwq,P,09/11/2016 15:45,1.0,1.0,,30.2,<0> ,21.51,<0> ,12.8,<0> ,133.6,<0> ,9.4,<0> ,0.99,<0> ,0.96,<3> ,8.2,<0> ,60.0,<0> ,,,,
noczbwq,P,09/12/2016 14:00,1.0,1.0,,30.1,<0> ,22.01,<0> ,13.2,<0> ,108.7,<0> ,7.6,<0> ,0.19,<0> ,0.13,<3> ,8.2,<0> ,89.0,<0> ,,,,
noczbwq,P,09/12/2016 14:15,1.0,1.0,,29.3,<0> ,20.64,<0> ,12.3,<0> ,130.4,<0> ,9.3,<0> ,0.26,<0> ,0.2,<3> ,8.3,<0> ,54.0,<0> ,,,,
noczbwq,P,09/12/2016 14:30,1.0,1.0,,29.2,<0> ,20.74,<0> ,12.3,<0> ,127.6,<0> ,9.1,<0> ,0.36,<0> ,0.3,<3> ,8.2,<0> ,65.0,<0> ,,,,
noczbwq,P,09/12/2016 14:45,1.0,1.0,,29.2,<0> ,20.53,<0> ,12.2,<0> ,127.6,<0> ,9.1,<0> ,0.47,<0> ,0.41,<3> ,8.3,<0> ,150.0,<0> ,,,,
noczbwq,P,09/12/2016 15:00,1.0,1.0,,29.2,<0> ,20.66,<0> ,12.3,<0> ,127.3,<0> ,9.1,<0> ,0.59,<0> ,0.53,<3> ,8.3,<0> ,88.0,<0> ,,,,
